F_NODE,jam_value0,jam_value1,jam_value2,jam_value3,jam_value4,total_jam,start_lat,start_lon,start_name
1840013300,20.0,20.0,30.0,30.0,25.0,105.0,36.32477790025197,127.4223343250802,중구보건지소네거리
1840013300,20.0,20.0,30.0,30.0,25.0,105.0,36.32477790025197,127.4223343250802,중구보건지소네거리
1840013300,20.0,20.0,30.0,30.0,25.0,105.0,36.32477790025197,127.4223343250802,중구보건지소네거리
1840013300,20.0,20.0,30.0,30.0,25.0,105.0,36.32477790025197,127.4223343250802,중구보건지소네거리
1840013400,10.0,10.0,10.0,20.0,20.0,60.0,36.32493333764234,127.41964657395037,중구청역네거리
1840013400,10.0,10.0,10.0,20.0,20.0,60.0,36.32493333764234,127.41964657395037,중구청역네거리
1840013400,10.0,10.0,10.0,20.0,20.0,60.0,36.32493333764234,127.41964657395037,중구청역네거리
1840013500,10.0,15.0,15.0,10.0,10.0,50.0,36.32497668129514,127.43020373062821,은하수7080
1840013500,10.0,15.0,15.0,10.0,10.0,50.0,36.32497668129514,127.43020373062821,은하수7080
1840013500,10.0,15.0,15.0,10.0,10.0,50.0,36.32497668129514,127.43020373062821,은하수7080
1840013600,20.0,25.0,25.0,30.0,30.0,110.0,36.32544840054295,127.40030069965415,페트라어린이집
1840013600,20.0,25.0,25.0,30.0,30.0,110.0,36.32544840054295,127.40030069965415,페트라어린이집
1840013600,20.0,25.0,25.0,30.0,30.0,110.0,36.32544840054295,127.40030069965415,페트라어린이집
1840013600,20.0,25.0,25.0,30.0,30.0,110.0,36.32544840054295,127.40030069965415,페트라어린이집
1840013700,10.0,10.0,15.0,15.0,10.0,50.0,36.32560136890429,127.42460585635813,전통다원차야
1840013700,10.0,10.0,15.0,15.0,10.0,50.0,36.32560136890429,127.42460585635813,전통다원차야
1840013800,5.0,5.0,5.0,5.0,5.0,20.0,36.32561640035392,127.43206641883465,대흥교
1840013900,10.0,5.0,5.0,10.0,0.0,20.0,36.325835213004495,127.41157576169834,함께하는교회
1840013900,10.0,5.0,5.0,10.0,0.0,20.0,36.325835213004495,127.41157576169834,함께하는교회
1840014000,20.0,15.0,25.0,25.0,30.0,95.0,36.32583536916529,127.3948113242255,태평오거리
1840014000,20.0,15.0,25.0,25.0,30.0,95.0,36.32583536916529,127.3948113242255,태평오거리
1840014000,20.0,15.0,25.0,25.0,30.0,95.0,36.32583536916529,127.3948113242255,태평오거리
1840014000,20.0,15.0,25.0,25.0,30.0,95.0,36.32583536916529,127.3948113242255,태평오거리
1840014100,20.0,20.0,20.0,20.0,25.0,85.0,36.326285556863,127.40325732408805,태평교회
1840014100,20.0,20.0,20.0,20.0,25.0,85.0,36.326285556863,127.40325732408805,태평교회
1840014100,20.0,20.0,20.0,20.0,25.0,85.0,36.326285556863,127.40325732408805,태평교회
1840014100,20.0,20.0,20.0,20.0,25.0,85.0,36.326285556863,127.40325732408805,태평교회
1840014200,20.0,15.0,20.0,25.0,20.0,80.0,36.32649658814879,127.4271092310112,으능정이네거리
1840014200,20.0,15.0,20.0,25.0,20.0,80.0,36.32649658814879,127.4271092310112,으능정이네거리
1840014200,20.0,15.0,20.0,25.0,20.0,80.0,36.32649658814879,127.4271092310112,으능정이네거리
1840014200,20.0,15.0,20.0,25.0,20.0,80.0,36.32649658814879,127.4271092310112,으능정이네거리
1840014300,15.0,20.0,20.0,20.0,20.0,80.0,36.326595400024466,127.42176441891381,중구청네거리
1840014300,15.0,20.0,20.0,20.0,20.0,80.0,36.326595400024466,127.42176441891381,중구청네거리
1840014300,15.0,20.0,20.0,20.0,20.0,80.0,36.326595400024466,127.42176441891381,중구청네거리
1840014400,5.0,0.0,0.0,5.0,0.0,5.0,36.32695765080407,127.4123931992005,속성변화점
1840014500,5.0,5.0,5.0,5.0,5.0,20.0,36.32699033790311,127.39091526174906,가장교
1840014600,20.0,20.0,25.0,25.0,25.0,95.0,36.32708211948569,127.39961191795936,태평네거리
1840014600,20.0,20.0,25.0,25.0,25.0,95.0,36.32708211948569,127.39961191795936,태평네거리
1840014600,20.0,20.0,25.0,25.0,25.0,95.0,36.32708211948569,127.39961191795936,태평네거리
1840014600,20.0,20.0,25.0,25.0,25.0,95.0,36.32708211948569,127.39961191795936,태평네거리
1840014700,15.0,15.0,15.0,10.0,15.0,55.0,36.32715149373789,127.42895544959588,카페베네대전은행동점
1840014700,15.0,15.0,15.0,10.0,15.0,55.0,36.32715149373789,127.42895544959588,카페베네대전은행동점
1840014700,15.0,15.0,15.0,10.0,15.0,55.0,36.32715149373789,127.42895544959588,카페베네대전은행동점
1840014700,15.0,15.0,15.0,10.0,15.0,55.0,36.32715149373789,127.42895544959588,카페베네대전은행동점
1840014800,10.0,10.0,10.0,10.0,10.0,40.0,36.32728199402828,127.40032704331315,태평지하차도
1840014800,10.0,10.0,10.0,10.0,10.0,40.0,36.32728199402828,127.40032704331315,태평지하차도
1840014900,10.0,10.0,10.0,10.0,10.0,40.0,36.32766155637355,127.4303815743327,대흥동908
1840014900,10.0,10.0,10.0,10.0,10.0,40.0,36.32766155637355,127.4303815743327,대흥동908
1840015000,10.0,10.0,10.0,10.0,10.0,40.0,36.32781590111275,127.40225273180755,태평지하차도
1840015000,10.0,10.0,10.0,10.0,10.0,40.0,36.32781590111275,127.40225273180755,태평지하차도
1840015100,20.0,20.0,20.0,20.0,30.0,90.0,36.32791171306473,127.40263129362916,오류네거리
1840015100,20.0,20.0,20.0,20.0,30.0,90.0,36.32791171306473,127.40263129362916,오류네거리
1840015100,20.0,20.0,20.0,20.0,30.0,90.0,36.32791171306473,127.40263129362916,오류네거리
1840015100,20.0,20.0,20.0,20.0,30.0,90.0,36.32791171306473,127.40263129362916,오류네거리
1840015200,15.0,15.0,15.0,20.0,20.0,70.0,36.328656087940885,127.42584494959848,중앙로역네거리
1840015200,15.0,15.0,15.0,20.0,20.0,70.0,36.328656087940885,127.42584494959848,중앙로역네거리
1840015200,15.0,15.0,15.0,20.0,20.0,70.0,36.328656087940885,127.42584494959848,중앙로역네거리
1840015300,5.0,10.0,10.0,15.0,25.0,60.0,36.32916055734315,127.41739532550949,대전광역시용달화물협회
1840015300,5.0,10.0,10.0,15.0,25.0,60.0,36.32916055734315,127.41739532550949,대전광역시용달화물협회
1840015300,5.0,10.0,10.0,15.0,25.0,60.0,36.32916055734315,127.41739532550949,대전광역시용달화물협회
1840015400,10.0,5.0,5.0,10.0,10.0,30.0,36.32934802485476,127.42768010570472,스타벅스은행동점
1840015400,10.0,5.0,5.0,10.0,10.0,30.0,36.32934802485476,127.42768010570472,스타벅스은행동점
1840015400,10.0,5.0,5.0,10.0,10.0,30.0,36.32934802485476,127.42768010570472,스타벅스은행동점
1840015500,10.0,5.0,5.0,10.0,10.0,30.0,36.32975799376401,127.42876035618359,목척교
1840015500,10.0,5.0,5.0,10.0,10.0,30.0,36.32975799376401,127.42876035618359,목척교
1840015600,10.0,15.0,20.0,15.0,10.0,60.0,36.330040181023776,127.41978804302948,선화공원네거리
1840015600,10.0,15.0,20.0,15.0,10.0,60.0,36.330040181023776,127.41978804302948,선화공원네거리
1840015600,10.0,15.0,20.0,15.0,10.0,60.0,36.330040181023776,127.41978804302948,선화공원네거리
1840015700,15.0,15.0,10.0,15.0,15.0,55.0,36.33119474396626,127.42278657391502,선화네거리
1840015700,15.0,15.0,10.0,15.0,15.0,55.0,36.33119474396626,127.42278657391502,선화네거리
1840015700,15.0,15.0,10.0,15.0,15.0,55.0,36.33119474396626,127.42278657391502,선화네거리
1840015800,5.0,10.0,5.0,10.0,0.0,25.0,36.331597962630156,127.4103883252889,충남여중삼거리
1840015800,5.0,10.0,5.0,10.0,0.0,25.0,36.331597962630156,127.4103883252889,충남여중삼거리
1840015900,10.0,15.0,15.0,15.0,10.0,55.0,36.331823806432865,127.39764132402928,제자교회
1840015900,10.0,15.0,15.0,15.0,10.0,55.0,36.331823806432865,127.39764132402928,제자교회
1840015900,10.0,15.0,15.0,15.0,10.0,55.0,36.331823806432865,127.39764132402928,제자교회
1840016000,10.0,5.0,5.0,10.0,5.0,25.0,36.33208633761723,127.41863363694344,대전세무서네거리
1840016000,10.0,5.0,5.0,10.0,5.0,25.0,36.33208633761723,127.41863363694344,대전세무서네거리
1840016000,10.0,5.0,5.0,10.0,5.0,25.0,36.33208633761723,127.41863363694344,대전세무서네거리
1840016100,5.0,10.0,0.0,10.0,10.0,30.0,36.332152431759795,127.42158176213849,한국아마추어무선연맹대전본부
1840016100,5.0,10.0,0.0,10.0,10.0,30.0,36.332152431759795,127.42158176213849,한국아마추어무선연맹대전본부
1840016200,20.0,10.0,10.0,20.0,20.0,60.0,36.332915994694744,127.41566594898762,말망산네거리
1840016200,20.0,10.0,10.0,20.0,20.0,60.0,36.332915994694744,127.41566594898762,말망산네거리
1840016200,20.0,10.0,10.0,20.0,20.0,60.0,36.332915994694744,127.41566594898762,말망산네거리
1840016200,20.0,10.0,10.0,20.0,20.0,60.0,36.332915994694744,127.41566594898762,말망산네거리
1840016300,15.0,20.0,15.0,20.0,20.0,75.0,36.33360108802861,127.41974848151355,대종로네거리
1840016300,15.0,20.0,15.0,20.0,20.0,75.0,36.33360108802861,127.41974848151355,대종로네거리
1840016300,15.0,20.0,15.0,20.0,20.0,75.0,36.33360108802861,127.41974848151355,대종로네거리
1840016300,15.0,20.0,15.0,20.0,20.0,75.0,36.33360108802861,127.41974848151355,대종로네거리
1840016400,5.0,5.0,5.0,5.0,5.0,20.0,36.333667025255934,127.40794901180362,생명의빛교회
1840016500,10.0,10.0,10.0,20.0,15.0,55.0,36.33459721369129,127.41332504393586,목동네거리
1840016500,10.0,10.0,10.0,20.0,15.0,55.0,36.33459721369129,127.41332504393586,목동네거리
1840016500,10.0,10.0,10.0,20.0,15.0,55.0,36.33459721369129,127.41332504393586,목동네거리
1840016600,10.0,10.0,10.0,15.0,5.0,40.0,36.33479777586023,127.4182388242911,향국선원
1840016600,10.0,10.0,10.0,15.0,5.0,40.0,36.33479777586023,127.4182388242911,향국선원
1840016600,10.0,10.0,10.0,15.0,5.0,40.0,36.33479777586023,127.4182388242911,향국선원
1840016700,5.0,10.0,10.0,15.0,15.0,50.0,36.33618618128431,127.41111166899124,한무리침례교회
1840016700,5.0,10.0,10.0,15.0,15.0,50.0,36.33618618128431,127.41111166899124,한무리침례교회
1840016800,25.0,25.0,25.0,25.0,20.0,95.0,36.33661243236674,127.41598826209473,중촌네거리
1840016800,25.0,25.0,25.0,25.0,20.0,95.0,36.33661243236674,127.41598826209473,중촌네거리
1840016800,25.0,25.0,25.0,25.0,20.0,95.0,36.33661243236674,127.41598826209473,중촌네거리
1840016800,25.0,25.0,25.0,25.0,20.0,95.0,36.33661243236674,127.41598826209473,중촌네거리
1840016900,10.0,10.0,10.0,10.0,10.0,40.0,36.337708556303284,127.40442841844715,굿모닝유치원
1840016900,10.0,10.0,10.0,10.0,10.0,40.0,36.337708556303284,127.40442841844715,굿모닝유치원
1840016900,10.0,10.0,10.0,10.0,10.0,40.0,36.337708556303284,127.40442841844715,굿모닝유치원
1840017000,5.0,5.0,5.0,5.0,0.0,15.0,36.33792811992098,127.41769360538822,현암교
1840017000,5.0,5.0,5.0,5.0,0.0,15.0,36.33792811992098,127.41769360538822,현암교
1840017100,10.0,20.0,20.0,25.0,20.0,85.0,36.337983555947396,127.40892676242669,주커피대전중촌점
1840017100,10.0,20.0,20.0,25.0,20.0,85.0,36.337983555947396,127.40892676242669,주커피대전중촌점
1840017100,10.0,20.0,20.0,25.0,20.0,85.0,36.337983555947396,127.40892676242669,주커피대전중촌점
1840017100,10.0,20.0,20.0,25.0,20.0,85.0,36.337983555947396,127.40892676242669,주커피대전중촌점
1840017200,10.0,15.0,15.0,15.0,20.0,65.0,36.33826671295644,127.41394998070368,의료법인영훈의료재단선병원
1840017200,10.0,15.0,15.0,15.0,20.0,65.0,36.33826671295644,127.41394998070368,의료법인영훈의료재단선병원
1840017200,10.0,15.0,15.0,15.0,20.0,65.0,36.33826671295644,127.41394998070368,의료법인영훈의료재단선병원
1840017400,15.0,15.0,15.0,15.0,15.0,60.0,36.3400721498981,127.4063700752864,대전중앙교회
1840017400,15.0,15.0,15.0,15.0,15.0,60.0,36.3400721498981,127.4063700752864,대전중앙교회
1840017400,15.0,15.0,15.0,15.0,15.0,60.0,36.3400721498981,127.4063700752864,대전중앙교회
1840017400,15.0,15.0,15.0,15.0,15.0,60.0,36.3400721498981,127.4063700752864,대전중앙교회
1840017500,5.0,5.0,5.0,5.0,10.0,25.0,36.34008599441553,127.41161719948612,청소년연구지도회
1840017500,5.0,5.0,5.0,5.0,10.0,25.0,36.34008599441553,127.41161719948612,청소년연구지도회
1840017500,5.0,5.0,5.0,5.0,10.0,25.0,36.34008599441553,127.41161719948612,청소년연구지도회
1840017600,5.0,10.0,10.0,10.0,10.0,40.0,36.34041102490819,127.4085434189299,평안교회
1840017600,5.0,10.0,10.0,10.0,10.0,40.0,36.34041102490819,127.4085434189299,평안교회
1840017600,5.0,10.0,10.0,10.0,10.0,40.0,36.34041102490819,127.4085434189299,평안교회
1840017800,5.0,5.0,5.0,5.0,5.0,20.0,36.34106233792033,127.41035382510807,금성백조아파트
1840017800,5.0,5.0,5.0,5.0,5.0,20.0,36.34106233792033,127.41035382510807,금성백조아파트
1840017800,5.0,5.0,5.0,5.0,5.0,20.0,36.34106233792033,127.41035382510807,금성백조아파트
1840018000,0.0,0.0,0.0,0.0,5.0,5.0,36.341614869362544,127.40966323166391,중촌고가차도
1840018000,0.0,0.0,0.0,0.0,5.0,5.0,36.341614869362544,127.40966323166391,중촌고가차도
1840018000,0.0,0.0,0.0,0.0,5.0,5.0,36.341614869362544,127.40966323166391,중촌고가차도
1840018100,5.0,5.0,5.0,5.0,10.0,25.0,36.34269471330488,127.40829210641209,중촌고가차도
1840018100,5.0,5.0,5.0,5.0,10.0,25.0,36.34269471330488,127.40829210641209,중촌고가차도
1840018100,5.0,5.0,5.0,5.0,10.0,25.0,36.34269471330488,127.40829210641209,중촌고가차도
1840018100,5.0,5.0,5.0,5.0,10.0,25.0,36.34269471330488,127.40829210641209,중촌고가차도
1840018200,0.0,0.0,0.0,0.0,0.0,0.0,36.343389806897854,127.41172329391607,서산농장
1840018300,0.0,0.0,0.0,0.0,0.0,0.0,36.34432824459573,127.4057302620714,중촌고가차도
1840018300,0.0,0.0,0.0,0.0,0.0,0.0,36.34432824459573,127.4057302620714,중촌고가차도
1840018400,0.0,0.0,0.0,0.0,0.0,0.0,36.344642618370266,127.40434826233385,용문교
1840018700,0.0,0.0,0.0,0.0,0.0,0.0,36.34738449455501,127.40962779383345,세월교
1840018800,0.0,0.0,0.0,0.0,0.0,0.0,36.34886196244364,127.40380304603869,삼천교
1840018900,0.0,0.0,0.0,0.0,0.0,0.0,36.2896030251293,127.396689106031,사정동60
1840019000,0.0,0.0,0.0,0.0,0.0,0.0,36.298498306879466,127.41104438718742,사정동산1-38
1840019100,0.0,5.0,5.0,0.0,0.0,10.0,36.26669207447881,127.40835018140804,마을회관
1840019200,5.0,15.0,5.0,10.0,5.0,35.0,36.295822620846316,127.38581729200094,사정동효마을회관
1840019200,5.0,15.0,5.0,10.0,5.0,35.0,36.295822620846316,127.38581729200094,사정동효마을회관
1840019200,5.0,15.0,5.0,10.0,5.0,35.0,36.295822620846316,127.38581729200094,사정동효마을회관
1840019300,5.0,15.0,15.0,20.0,20.0,70.0,36.29908306727385,127.3839753910979,복수교
1840019300,5.0,15.0,15.0,20.0,20.0,70.0,36.29908306727385,127.3839753910979,복수교
1840019300,5.0,15.0,15.0,20.0,20.0,70.0,36.29908306727385,127.3839753910979,복수교
1840019300,5.0,15.0,15.0,20.0,20.0,70.0,36.29908306727385,127.3839753910979,복수교
1840019400,10.0,10.0,10.0,10.0,10.0,40.0,36.3016205402485,127.38449800521809,수정주택
1840019400,10.0,10.0,10.0,10.0,10.0,40.0,36.3016205402485,127.38449800521809,수정주택
1840019500,10.0,10.0,15.0,10.0,20.0,55.0,36.30798834679071,127.39381178023228,당대가도교
1840019500,10.0,10.0,15.0,10.0,20.0,55.0,36.30798834679071,127.39381178023228,당대가도교
1840019600,0.0,0.0,0.0,0.0,0.0,0.0,36.31585098378365,127.438652185588,문창동사무소공영주차장
1840019600,0.0,0.0,0.0,0.0,0.0,0.0,36.31585098378365,127.438652185588,문창동사무소공영주차장
1840019700,5.0,5.0,5.0,5.0,5.0,20.0,36.316130501156046,127.43529177079193,백제불교백화점
1840019700,5.0,5.0,5.0,5.0,5.0,20.0,36.316130501156046,127.43529177079193,백제불교백화점
1840038900,0.0,0.0,0.0,0.0,0.0,0.0,36.29619071182234,127.38227198761074,사정교
1840038900,0.0,0.0,0.0,0.0,0.0,0.0,36.29619071182234,127.38227198761074,사정교
1840039400,0.0,0.0,0.0,0.0,0.0,0.0,36.300256019285385,127.39308447768327,백골삼거리
1840039400,0.0,0.0,0.0,0.0,0.0,0.0,36.300256019285385,127.39308447768327,백골삼거리
1840039600,0.0,0.0,0.0,0.0,0.0,0.0,36.29760401428168,127.3962531593418,사정동130
1840039600,0.0,0.0,0.0,0.0,0.0,0.0,36.29760401428168,127.3962531593418,사정동130
1840039800,0.0,0.0,0.0,0.0,0.0,0.0,36.27669112342596,127.39910079453051,침산1교
1840039800,0.0,0.0,0.0,0.0,0.0,0.0,36.27669112342596,127.39910079453051,침산1교
1840039800,0.0,0.0,0.0,0.0,0.0,0.0,36.27669112342596,127.39910079453051,침산1교
1840039900,0.0,0.0,0.0,0.0,0.0,0.0,36.27614992313377,127.39952713433355,침산2교남측
1840039900,0.0,0.0,0.0,0.0,0.0,0.0,36.27614992313377,127.39952713433355,침산2교남측
1840040000,0.0,0.0,0.0,0.0,0.0,0.0,36.29617113254949,127.39973285708956,사정동572-3
1840040000,0.0,0.0,0.0,0.0,0.0,0.0,36.29617113254949,127.39973285708956,사정동572-3
1840040000,0.0,0.0,0.0,0.0,0.0,0.0,36.29617113254949,127.39973285708956,사정동572-3
1840040300,0.0,0.0,0.0,0.0,0.0,0.0,36.31677696551765,127.40724933880112,센트럴파크1단지
1840040300,0.0,0.0,0.0,0.0,0.0,0.0,36.31677696551765,127.40724933880112,센트럴파크1단지
1840040600,15.0,15.0,15.0,15.0,15.0,60.0,36.32171950905277,127.41003495058466,서대전공원입구
1840040600,15.0,15.0,15.0,15.0,15.0,60.0,36.32171950905277,127.41003495058466,서대전공원입구
1840040900,0.0,0.0,0.0,0.0,0.0,0.0,36.31940397304601,127.4109700219124,글꽃초등학교사거리
1840041200,0.0,0.0,0.0,0.0,0.0,0.0,36.31797034744928,127.41166244545909,센트럴파크3차
1840041200,0.0,0.0,0.0,0.0,0.0,0.0,36.31797034744928,127.41166244545909,센트럴파크3차
1840041300,0.0,0.0,0.0,0.0,0.0,0.0,36.317099904342754,127.41211355739134,충남대학교의과대학입구
1840041300,0.0,0.0,0.0,0.0,0.0,0.0,36.317099904342754,127.41211355739134,충남대학교의과대학입구
1840041300,0.0,0.0,0.0,0.0,0.0,0.0,36.317099904342754,127.41211355739134,충남대학교의과대학입구
1840041800,0.0,0.0,0.0,0.0,0.0,0.0,36.31590838544624,127.41765174660887,대자연아파트앞
1840041800,0.0,0.0,0.0,0.0,0.0,0.0,36.31590838544624,127.41765174660887,대자연아파트앞
1840041900,0.0,0.0,0.0,0.0,0.0,0.0,36.3172633874405,127.41777595479601,충대병원후문
1840041900,0.0,0.0,0.0,0.0,0.0,0.0,36.3172633874405,127.41777595479601,충대병원후문
1840042000,0.0,0.0,0.0,0.0,0.0,0.0,36.316235844112455,127.41779100991351,솔밭로시점
1840042000,0.0,0.0,0.0,0.0,0.0,0.0,36.316235844112455,127.41779100991351,솔밭로시점
1840042200,0.0,0.0,0.0,0.0,0.0,0.0,36.279467981413006,127.42482427228077,야성식당
1840043900,0.0,0.0,0.0,0.0,0.0,0.0,36.30274348914913,127.4512004664816,호동삼거리
1840044000,0.0,0.0,0.0,0.0,0.0,0.0,36.303322815404975,127.45217242910415,가오교
1840044000,0.0,0.0,0.0,0.0,0.0,0.0,36.303322815404975,127.45217242910415,가오교
1840054800,0.0,0.0,0.0,0.0,0.0,0.0,36.285447877664396,127.3709701919742,안영1터널
1840054900,10.0,10.0,10.0,10.0,10.0,40.0,36.28428670068561,127.37457745504551,안영IC
1840054900,10.0,10.0,10.0,10.0,10.0,40.0,36.28428670068561,127.37457745504551,안영IC
1840054900,10.0,10.0,10.0,10.0,10.0,40.0,36.28428670068561,127.37457745504551,안영IC
1840055000,0.0,0.0,0.0,0.0,0.0,0.0,36.28405569335504,127.3756875588495,안영IC1교
1840055000,0.0,0.0,0.0,0.0,0.0,0.0,36.28405569335504,127.3756875588495,안영IC1교
1840055100,0.0,0.0,0.0,0.0,0.0,0.0,36.28391550426985,127.37650957744663,안영IC1교
1840055100,0.0,0.0,0.0,0.0,0.0,0.0,36.28391550426985,127.37650957744663,안영IC1교
1840055200,20.0,20.0,20.0,20.0,20.0,80.0,36.28113670996663,127.37690588589129,안영TG
1840055200,20.0,20.0,20.0,20.0,20.0,80.0,36.28113670996663,127.37690588589129,안영TG
1840055300,20.0,20.0,20.0,20.0,20.0,80.0,36.28193977755697,127.37692373153592,안영IC
1840055300,20.0,20.0,20.0,20.0,20.0,80.0,36.28193977755697,127.37692373153592,안영IC
1840055400,0.0,0.0,0.0,0.0,0.0,0.0,36.28386849822438,127.3770199280252,안영IC교
1840055400,0.0,0.0,0.0,0.0,0.0,0.0,36.28386849822438,127.3770199280252,안영IC교
1840055500,30.0,30.0,30.0,30.0,30.0,120.0,36.2826603401922,127.37706891817601,안영IC
1840055500,30.0,30.0,30.0,30.0,30.0,120.0,36.2826603401922,127.37706891817601,안영IC
1840055500,30.0,30.0,30.0,30.0,30.0,120.0,36.2826603401922,127.37706891817601,안영IC
