LINK_ID,F_NODE,T_NODE,ROAD_NAME,smooth,slow,start_lat,start_lon,start_name,end_lat,end_lon,end_name
1840000802,1840000103,1840000101,대둔산로,25,15,36.28105955620941,127.37581279297702,한국도로공사안영영업소안영고가교,36.2791747758322,127.37671191775269,안영IC삼거리
1840010300,1840000102,1840000103,대둔산로,25,15,36.276650463298395,127.37679960615101,안영고가교,36.28105955620941,127.37581279297702,한국도로공사안영영업소안영고가교
1840010400,1840000103,1840000102,대둔산로,25,15,36.28105955620941,127.37581279297702,한국도로공사안영영업소안영고가교,36.276650463298395,127.37679960615101,안영고가교
1840018901,1840019500,1840008100,당디로,25,15,36.30798834679071,127.39381178023228,당대가도교,36.30906271295829,127.39336313703312,당대가도교
1840018902,1840007500,1840019500,당디로,25,15,36.307406525668476,127.3940283247834,당대가도교,36.30798834679071,127.39381178023228,당대가도교
1840019001,1840008100,1840019500,당디로,25,15,36.30906271295829,127.39336313703312,당대가도교,36.30798834679071,127.39381178023228,당대가도교
1840019002,1840019500,1840007500,당디로,25,15,36.30798834679071,127.39381178023228,당대가도교,36.307406525668476,127.3940283247834,당대가도교
1840019100,1840007500,1840008100,당디로,25,15,36.307406525668476,127.3940283247834,당대가도교,36.30906271295829,127.39336313703312,당대가도교
1840019200,1840008100,1840007500,당디로,25,15,36.30906271295829,127.39336313703312,당대가도교,36.307406525668476,127.3940283247834,당대가도교
1840026900,1840009900,1840010200,문화로,25,15,36.31331930595813,127.40091854304579,반석감리교회,36.314073900186,127.40332823089042,문화육교삼거리
1840027000,1840010200,1840009900,문화로,25,15,36.314073900186,127.40332823089042,문화육교삼거리,36.31331930595813,127.40091854304579,반석감리교회
